,id_municipio,id_municipio_nome,ano,pib,impostos_liquidos,va,va_agropecuaria,va_industria,va_servicos,va_adespss
57411,3509007,Caieiras,2012,2427255000,307060000,2120195000,1857000,953598000,914366000,250374000
57412,3515152,Engenheiro Coelho,2012,361188000,41385000,319803000,8689000,119842000,142228000,49044000
57413,3516408,Franco da Rocha,2012,1946858000,218223000,1728635000,1186000,603276000,793048000,331124000
57414,3519071,Hortolândia,2012,8259609000,1854782000,6404827000,910000,3150798000,2694952000,558167000
57415,3527306,Louveira,2012,7946164000,1600058000,6346106000,18929000,2789812000,3365537000,171828000
57416,3531407,Monte Aprazível,2012,519522000,42855000,476667000,73626000,127871000,209366000,65804000
57417,3543253,Ribeirão Grande,2012,233950000,20793000,213157000,6343000,142935000,38894000,24984000
57418,3548609,São Bento do Sapucaí,2012,138423000,5598000,132824000,32631000,8737000,62989000,28468000
57419,3554300,Teodoro Sampaio,2012,415750000,31487000,384263000,69244000,93762000,157482000,63774000
57420,3556958,Vitória Brasil,2012,19388000,416000,18972000,4066000,1120000,5466000,8320000
57421,4103479,Cafezal do Sul,2012,52435000,1874000,50561000,21795000,2925000,12134000,13707000
57422,4113700,Londrina,2012,14769050000,2880454000,11888596000,234736000,2588783000,7560045000,1505033000
57423,4116901,Nova Esperança,2012,438747000,33538000,405209000,65429000,67812000,195996000,75971000
57424,4117107,Nova Londrina,2012,200347000,20502000,179845000,12593000,42772000,87993000,36486000
57425,4118303,Paranapoema,2012,37530000,1704000,35825000,14476000,1934000,9067000,10349000
57426,4120150,Porto Barreiro,2012,52995000,2248000,50748000,25153000,2582000,11133000,11881000
57427,4122156,Rio Bonito do Iguaçu,2012,145187000,6628000,138558000,54095000,10520000,35081000,38862000
57428,4125803,São Pedro do Ivaí,2012,213739000,17831000,195909000,42074000,50796000,74112000,28927000
57429,4208955,Jardinópolis,2012,32525000,932000,31593000,16355000,1444000,5912000,7881000
57430,4209409,Laguna,2012,686312000,49415000,636898000,33840000,117486000,336423000,149148000
57431,4217253,São Pedro de Alcântara,2012,49627000,2985000,46642000,8490000,4569000,17044000,16539000
57432,4300034,Aceguá,2012,107458000,5841000,101617000,44538000,6155000,31345000,19580000
57433,4303202,Cacique Doble,2012,69062000,2140000,66921000,30189000,4014000,17386000,15333000
57434,4303608,Cambará do Sul,2012,98607000,7173000,91434000,28113000,16331000,24086000,22903000
57435,4305124,Cerrito,2012,60835000,2242000,58592000,18944000,3303000,16086000,20259000
57436,4305587,Colinas,2012,38962000,2104000,36857000,12355000,6151000,9318000,9034000
57437,4307609,Estância Velha,2012,1002388000,111505000,890884000,1960000,394119000,361098000,133706000
57438,4309308,Guaíba,2012,3601926000,1274885000,2327041000,23836000,567532000,1438559000,297114000
57439,4314076,Passo do Sobrado,2012,106725000,8900000,97825000,34509000,15117000,27680000,20518000
57440,4316428,Sagrada Família,2012,24971000,1064000,23907000,6915000,988000,6021000,9982000
57441,4316709,Santa Bárbara do Sul,2012,342775000,31847000,310928000,102847000,20962000,154523000,32595000
57442,4319125,São Martinho da Serra,2012,93540000,3826000,89714000,52885000,3691000,21198000,11940000
57443,4321006,Tapera,2012,278416000,31880000,246536000,27199000,70304000,117497000,31537000
57444,4323457,Vila Nova do Sul,2012,53588000,2780000,50808000,13764000,7010000,15102000,14932000
57445,5002902,Cassilândia,2012,402251000,46143000,356108000,50895000,69556000,154439000,81218000
57446,5105150,Juína,2012,591325000,74795000,516530000,59758000,70359000,252338000,134075000
57447,5106240,Nova Ubiratã,2012,635472000,40174000,595298000,417112000,29007000,108237000,40942000
57448,5107578,Rondolândia,2012,53333000,1848000,51485000,22407000,8683000,3778000,16617000
57449,5203104,Baliza,2012,41737000,1374000,40363000,21147000,1526000,5793000,11896000
57450,5211305,Itarumã,2012,118622000,7421000,111201000,55015000,6640000,28063000,21484000
57451,5215405,Ouro Verde de Goiás,2012,78790000,2616000,76174000,42414000,4971000,13170000,15619000
57452,5215801,Palmelo,2012,22938000,1308000,21630000,3754000,1470000,7618000,8788000
57453,5219456,Santa Rita do Novo Destino,2012,47857000,1531000,46326000,26069000,2157000,7279000,10820000
57454,5221197,Terezópolis de Goiás,2012,114961000,12596000,102366000,4971000,25583000,52199000,19612000
57455,1300029,Alvarães,2012,78121000,1364000,76757000,15887000,3792000,10112000,46966000
57456,1502202,Capanema,2012,671582000,94765000,576817000,18875000,106073000,321128000,130742000
57457,1502608,Colares,2012,48865000,1396000,47468000,11529000,-1832000,10397000,27374000
57458,1503507,Irituia,2012,121281000,4435000,116846000,23571000,-3792000,32000000,65067000
57459,1711803,Juarina,2012,17744000,501000,17243000,3459000,858000,2666000,10260000
57460,1713601,Monte do Carmo,2012,72954000,1653000,71301000,31162000,3812000,8789000,27537000
57461,1716307,Pau D'Arco,2012,43027000,1305000,41722000,13538000,2592000,6568000,19024000
57462,1718758,Rio Sono,2012,40344000,1104000,39239000,7193000,1935000,5751000,24359000
57463,2101608,Barra do Corda,2012,443741000,26153000,417587000,66328000,26215000,175668000,149377000
57464,2103158,Centro do Guilherme,2012,49248000,1675000,47573000,12018000,1694000,11112000,22750000
57465,2105203,Igarapé Grande,2012,49738000,2357000,47381000,7947000,2983000,14827000,21623000
57466,2108207,Pedreiras,2012,312573000,26908000,285665000,24088000,20948000,171426000,69202000
57467,2108256,Pedro do Rosário,2012,88826000,1737000,87089000,13427000,3443000,16430000,53789000
57468,2200459,Alvorada do Gurguéia,2012,49229000,3146000,46082000,21478000,2156000,8065000,14383000
57469,2201507,Batalha,2012,110816000,5065000,105752000,6947000,5759000,26629000,66417000
57470,2205409,Joaquim Pires,2012,52610000,2021000,50588000,4117000,2130000,10443000,33897000
57471,2205581,Lagoa do Piauí,2012,39940000,1565000,38376000,1714000,17630000,8060000,10971000
57472,2210375,São Luis do Piauí,2012,10854000,308000,10546000,556000,450000,1977000,7563000
57473,2304285,Eusébio,2012,1657810000,361979000,1295831000,11825000,628368000,512418000,143220000
57474,2304707,Granja,2012,200508000,8669000,191839000,21095000,8785000,54779000,107180000
57475,2307106,Jardim,2012,123441000,5079000,118362000,13929000,3952000,36250000,64232000
57476,2308377,Miraíma,2012,58245000,1743000,56502000,10781000,2248000,10233000,33241000
57477,2309805,Pacoti,2012,78109000,1871000,76238000,26077000,3568000,18279000,28314000
57478,2313401,Tianguá,2012,542870000,70899000,471970000,81138000,37276000,205128000,148429000
57479,2313708,Umari,2012,31733000,997000,30736000,4947000,1364000,6714000,17711000
57480,2400505,Alexandria,2012,77498000,4400000,73098000,3022000,2073000,25202000,42801000
57481,2408953,Rio do Fogo,2012,78418000,9768000,68651000,11388000,6843000,14280000,36139000
57482,2500908,Arara,2012,63768000,2805000,60963000,2069000,2614000,15795000,40484000
57483,2501351,Assunção,2012,23960000,1267000,22693000,1542000,1294000,6355000,13503000
57484,2512101,Pombal,2012,240838000,17008000,223830000,11096000,15821000,95892000,101020000
57485,2603504,Camocim de São Félix,2012,107443000,5245000,102198000,13046000,7038000,34532000,47582000
57486,2609303,Mirandiba,2012,87734000,6143000,81591000,3814000,4238000,32061000,41478000
57487,2609709,Orobó,2012,176545000,5546000,170998000,65334000,3842000,38743000,63080000
57488,2614006,Serrita,2012,98463000,3510000,94953000,7706000,3018000,24536000,59694000
57489,2702306,Coruripe,2012,886604000,67850000,818753000,226538000,278857000,175517000,137842000
57490,2704401,Major Isidoro,2012,107330000,4700000,102630000,15261000,4624000,31844000,50902000
57491,2806305,Santa Luzia do Itanhy,2012,135457000,4568000,130888000,51664000,5070000,20250000,53904000
57492,2903805,Boa Vista do Tupim,2012,100045000,3353000,96692000,21409000,4214000,24194000,46875000
57493,2904100,Boquira,2012,90109000,3814000,86295000,5629000,3468000,31139000,46059000
57494,2906204,Canarana,2012,111334000,4911000,106423000,10388000,5807000,35610000,54618000
57495,2912707,Ibirapitanga,2012,139581000,3869000,135712000,43634000,6386000,31573000,54119000
57496,2913200,Ibotirama,2012,208924000,18378000,190546000,10218000,22224000,100519000,57585000
57497,2918357,João Dourado,2012,124524000,7319000,117205000,14012000,7595000,43183000,52415000
57498,2919959,Maetinga,2012,30010000,1317000,28693000,1771000,1393000,9409000,16120000
57499,2923506,Palmeiras,2012,42994000,1950000,41044000,2338000,3519000,16532000,18655000
57500,2932507,Una,2012,227976000,14370000,213606000,59549000,11516000,84648000,57892000
57501,2932804,Utinga,2012,102600000,6463000,96137000,12097000,5211000,37146000,41683000
57502,2933406,Wagner,2012,47143000,1691000,45452000,8584000,2653000,13742000,20473000
57503,3105707,Barra Longa,2012,44437000,3835000,40602000,6134000,4333000,13250000,16885000
57504,3108552,Brasilândia de Minas,2012,158210000,9358000,148851000,37345000,12401000,58232000,40873000
57505,3117900,Congonhal,2012,119458000,10956000,108503000,7021000,33074000,39606000,28802000
57506,3126802,Frei Gaspar,2012,38665000,834000,37831000,10355000,1363000,7861000,18253000
57507,3127107,Frutal,2012,1075469000,91862000,983606000,192827000,156482000,480567000,153730000
57508,3132008,Itacambira,2012,114639000,4432000,110207000,88475000,927000,6354000,14451000
57509,3136801,Juramento,2012,77427000,967000,76460000,53729000,1422000,8107000,13202000
57510,3137007,Ladainha,2012,96275000,1897000,94378000,27562000,2442000,18823000,45551000
57511,3141801,Minas Novas,2012,179837000,6185000,173653000,28789000,10563000,56496000,77804000
57512,3143153,Monte Formoso,2012,19872000,472000,19400000,1867000,604000,4369000,12561000
57513,3149903,Perdões,2012,316655000,24257000,292398000,32676000,65085000,138709000,55928000
57514,3152131,Ponto Chique,2012,26258000,795000,25463000,4766000,1689000,6528000,12480000
57515,3161007,São Domingos do Prata,2012,163284000,16533000,146751000,15438000,20968000,66708000,43638000
57516,3168606,Teófilo Otoni,2012,1717788000,144363000,1573425000,41105000,220031000,966437000,345851000
57517,3170305,Umburatiba,2012,21257000,709000,20548000,4100000,826000,5316000,10306000
57518,3171501,Mathias Lobato,2012,27120000,1267000,25853000,2148000,1849000,9536000,12321000
57519,3203304,Mantenópolis,2012,111707000,5126000,106581000,17298000,8169000,31168000,49946000
57520,3301157,Cardoso Moreira,2012,218057000,9238000,208819000,18931000,65957000,49000000,74930000
57521,3500402,Águas da Prata,2012,101170000,5091000,96079000,11049000,16704000,45737000,22590000
57522,3502507,Aparecida,2012,667001000,40873000,626128000,1227000,63317000,444534000,117049000
57523,3503604,Areiópolis,2012,103649000,4430000,99218000,20199000,8966000,37375000,32679000
57524,3504305,Avaí,2012,142392000,6425000,135967000,78082000,6057000,36532000,15296000
57525,3512100,Colômbia,2012,216595000,16349000,200246000,53911000,72677000,47800000,25858000
57526,3514601,Dumont,2012,145049000,11752000,133297000,21756000,35046000,51120000,25376000
57527,3515004,Embu das Artes,2012,5940470000,930748000,5009722000,135000,1186904000,3215517000,607167000
57528,3515707,Ferraz de Vasconcelos,2012,2474715000,263108000,2211607000,885000,989083000,804064000,417575000
57529,3521200,Iporanga,2012,28763000,793000,27970000,1428000,1936000,8834000,15773000
57530,3521903,Itajobi,2012,299094000,14529000,284566000,93384000,46145000,98415000,46621000
57531,3524105,Ituverava,2012,857082000,70730000,786351000,130195000,133681000,405029000,117446000
57532,3529658,Mesópolis,2012,41363000,560000,40803000,20992000,2114000,7912000,9785000
57533,3530003,Mira Estrela,2012,33967000,1111000,32856000,6490000,2081000,12573000,11713000
57534,3533601,Nuporanga,2012,381130000,29463000,351667000,71670000,156727000,96679000,26591000
57535,3538006,Pindamonhangaba,2012,5145268000,1007377000,4137891000,19984000,1919960000,1763027000,434919000
57536,3540853,Pracinha,2012,18099000,393000,17706000,1994000,974000,4597000,10140000
57537,3544251,Rosana,2012,1034336000,11530000,1022806000,28092000,812098000,110268000,72348000
57538,3546256,Santa Cruz da Esperança,2012,31056000,448000,30608000,13058000,1655000,7089000,8806000
57539,3557105,Votuporanga,2012,1949656000,201417000,1748239000,28642000,397160000,1101916000,220522000
57540,4106704,Cruzeiro do Sul,2012,110674000,3122000,107553000,72448000,6331000,14892000,13882000
57541,4108700,Grandes Rios,2012,80650000,2598000,78053000,30952000,5631000,22897000,18574000
57542,4115101,Mariluz,2012,116685000,4776000,111909000,41990000,7545000,33189000,29185000
57543,4122800,Salgado Filho,2012,60865000,2240000,58625000,30398000,3100000,11231000,13896000
57544,4126702,Tamboara,2012,75829000,4901000,70928000,25743000,9944000,19494000,15747000
57545,4201273,Arabutã,2012,77226000,3777000,73450000,31686000,10664000,16152000,14947000
57546,4208906,Jaraguá do Sul,2012,6844962000,926852000,5918110000,31772000,3213451000,2135663000,537224000
57547,4209607,Lauro Muller,2012,219013000,10414000,208599000,23967000,64873000,74995000,44763000
57548,4212106,Palmitos,2012,482453000,45713000,436741000,135362000,70118000,182584000,48677000
57549,4301107,Arroio dos Ratos,2012,139892000,9348000,130544000,12312000,16501000,60923000,40808000
57550,4301701,Barão de Cotegipe,2012,103147000,7891000,95256000,29297000,12162000,34839000,18959000
57551,4304358,Candiota,2012,117389000,31250000,86140000,13942000,-20191000,54834000,37555000
57552,4304853,Carlos Gomes,2012,21348000,533000,20816000,9221000,803000,3888000,6903000
57553,4307807,Estrela,2012,1151913000,148012000,1003900000,39560000,413276000,453702000,97362000
57554,4310306,Ilópolis,2012,69140000,3650000,65490000,26064000,5142000,20730000,13554000
57555,4311254,Lagoão,2012,61524000,1343000,60182000,27395000,2483000,9908000,20396000
57556,4315107,Porto Xavier,2012,97997000,6979000,91017000,8990000,4987000,44408000,32632000
57557,4315156,Progresso,2012,80219000,3379000,76839000,29819000,5769000,21707000,19544000
57558,4315909,Rodeio Bonito,2012,90903000,9438000,81465000,13916000,14358000,34892000,18299000
57559,4321105,Tapes,2012,231774000,14321000,217453000,48139000,21950000,97395000,49970000
57560,4321477,Tiradentes do Sul,2012,75767000,4472000,71295000,22147000,8525000,21296000,19327000
57561,5000807,Anaurilândia,2012,129132000,8807000,120325000,47115000,11231000,27224000,34755000
57562,5006606,Ponta Porã,2012,1529316000,149766000,1379550000,394552000,171961000,496047000,316990000
57563,5100300,Alto Araguaia,2012,601317000,60478000,540839000,68505000,185052000,213439000,73844000
57564,5105507,Vila Bela da Santíssima Trindade,2012,270484000,26593000,243892000,83559000,51270000,50668000,58395000
57565,5106505,Poconé,2012,294914000,23636000,271278000,45866000,26592000,95605000,103215000
57566,5107305,São José do Rio Claro,2012,433174000,30842000,402331000,206432000,35272000,98122000,62505000
57567,5107354,São José do Xingu,2012,144589000,9095000,135494000,80941000,4352000,29246000,20955000
57568,5200159,Adelândia,2012,26908000,1632000,25276000,5278000,3233000,7724000,9042000
57569,5200852,Americano do Brasil,2012,95135000,6697000,88438000,12776000,34049000,23431000,18182000
57570,5221908,Varjão,2012,43073000,2711000,40362000,14361000,1999000,11381000,12621000
57571,1100130,Machadinho D'Oeste,2012,353071000,21853000,331218000,78133000,35707000,78983000,138396000
57572,1300706,Boca do Acre,2012,209052000,5988000,203064000,46526000,26892000,36902000,92744000
57573,1303403,Parintins,2012,811867000,31731000,780136000,249698000,40736000,173053000,316649000
57574,1501402,Belém,2012,26362015000,3904174000,22457841000,54548000,4779421000,14646876000,2976996000
57575,1506187,Rondon do Pará,2012,342576000,21661000,320916000,91454000,8060000,108273000,113129000
57576,1600501,Oiapoque,2012,245650000,11585000,234065000,15526000,12034000,61898000,144607000
57577,1712157,Lavandeira,2012,52727000,625000,52101000,36327000,3172000,5192000,7410000
57578,1720002,Santa Terezinha do Tocantins,2012,16197000,394000,15803000,1992000,1100000,2423000,10289000
57579,1720309,São Sebastião do Tocantins,2012,28432000,701000,27730000,2951000,2271000,4889000,17619000
